,Open Bid_x,Open Bid_y,Open Ask_y,Long Swap AUDCHF,Short Swap AUDCHF
2010-06-29,4.18,0.01,0.11,2.1825396825396827e-05,-2.2881520263719218e-05
2010-06-30,4.15,0.01,0.11,2.1790722761596547e-05,-2.2722722722722723e-05
2010-07-01,4.23,0.01,0.11,2.188230295304865e-05,-2.2794552989934872e-05
2010-07-02,4.18,0.01,0.21,2.1289146289146292e-05,-2.2881520263719218e-05
2010-07-03,4.15,0.01,0.21,2.1251348435814456e-05,-2.2722722722722723e-05
2010-07-04,4.15,0.01,0.21,2.1251348435814456e-05,-2.2722722722722723e-05
2010-07-05,4.33,0.01,0.11,2.1992912236814678e-05,-2.2965504097579568e-05
2010-07-06,4.4,0.01,0.11,2.2067901234567904e-05,-2.2855750487329438e-05
2010-07-07,4.23,0.01,0.11,2.188230295304865e-05,-2.2794552989934872e-05
2010-07-08,4.35,0.01,0.11,2.201453790238837e-05,-2.2898550724637684e-05
2010-07-09,4.23,0.01,0.11,2.188230295304865e-05,-2.2794552989934872e-05
2010-07-10,4.35,0.01,0.21,2.1495327102803736e-05,-2.2898550724637684e-05
2010-07-11,4.35,0.01,0.21,2.1495327102803736e-05,-2.2898550724637684e-05
2010-07-12,4.35,0.01,0.11,2.201453790238837e-05,-2.2898550724637684e-05
2010-07-13,4.24,0.01,0.11,2.1893553859202715e-05,-2.2803388494877854e-05
2010-07-14,4.24,0.01,0.11,2.1893553859202715e-05,-2.2803388494877854e-05
2010-07-15,4.24,0.01,0.11,2.1893553859202715e-05,-2.2803388494877854e-05
2010-07-16,4.24,0.01,0.11,2.1893553859202715e-05,-2.2803388494877854e-05
2010-07-17,4.35,0.01,0.21,2.1495327102803736e-05,-2.2898550724637684e-05
2010-07-18,4.35,0.01,0.21,2.1495327102803736e-05,-2.2898550724637684e-05
2010-07-19,4.24,0.01,0.21,2.1363443596268024e-05,-2.2803388494877854e-05
2010-07-20,4.33,0.01,0.11,2.1992912236814678e-05,-2.2881520263719218e-05
2010-07-21,4.33,0.01,0.11,2.1992912236814678e-05,-2.2881520263719218e-05
2010-07-22,4.35,0.01,0.11,2.201453790238837e-05,-2.2898550724637684e-05
2010-07-23,4.35,0.01,0.11,2.201453790238837e-05,-2.2898550724637684e-05
2010-07-24,4.55,0.01,0.21,2.1721721721721724e-05,-2.298195631528965e-05
2010-07-25,4.55,0.01,0.21,2.1721721721721724e-05,-2.298195631528965e-05
2010-07-26,4.35,0.02,0.12,2.1962616822429905e-05,-2.285024154589372e-05
2010-07-27,4.24,0.03,0.13,2.1787531806615777e-05,-2.2704885736800627e-05
2010-07-28,4.35,0.03,0.13,2.1910695742471446e-05,-2.280193236714976e-05
2010-07-29,4.55,0.09,0.24,2.1571571571571574e-05,-2.2602089268755936e-05
2010-07-30,4.35,0.03,0.13,2.1910695742471446e-05,-2.280193236714976e-05
2010-07-31,4.55,0.06,0.2,2.177177177177177e-05,-2.274453941120608e-05
2010-08-01,4.35,0.06,0.2,2.15472481827622e-05,-2.2657004830917872e-05
2010-08-02,4.23,0.07,0.22,2.129806670915658e-05,-2.2498519834221435e-05
2010-08-03,4.35,0.03,0.13,2.1910695742471446e-05,-2.280193236714976e-05
2010-08-04,4.35,0.03,0.13,2.1910695742471446e-05,-2.280193236714976e-05
2010-08-05,4.35,0.03,0.13,2.1910695742471446e-05,-2.280193236714976e-05
2010-08-06,4.23,0.03,0.13,2.177607818143191e-05,-2.2695875271363727e-05
2010-08-07,4.43,0.01,0.21,2.1587886228770208e-05,-2.2881520263719218e-05
2010-08-08,4.43,0.01,0.21,2.1587886228770208e-05,-2.2881520263719218e-05
2010-08-09,4.35,0.03,0.13,2.1910695742471446e-05,-2.280193236714976e-05
2010-08-10,4.35,0.01,0.5,1.998961578400831e-05,-2.2898550724637684e-05
2010-08-11,4.35,0.03,0.13,2.1910695742471446e-05,-2.280193236714976e-05
2010-08-12,4.35,0.01,0.11,2.201453790238837e-05,-2.2898550724637684e-05
2010-08-13,4.23,0.01,0.11,2.188230295304865e-05,-2.2794552989934872e-05
2010-08-14,4.45,0.05,0.23,2.1508664627930685e-05,-2.2705314009661836e-05
2010-08-15,4.45,0.05,0.23,2.1508664627930685e-05,-2.2705314009661836e-05
2010-08-16,4.35,0.01,0.11,2.201453790238837e-05,-2.2898550724637684e-05
2010-08-17,4.35,0.05,0.55,1.973001038421599e-05,-2.2705314009661836e-05
2010-08-18,4.23,0.01,0.11,2.188230295304865e-05,-2.2794552989934872e-05
2010-08-19,4.23,0.01,0.11,2.188230295304865e-05,-2.2794552989934872e-05
2010-08-20,4.45,0.01,0.11,2.2120285423037715e-05,-2.2898550724637684e-05
2010-08-21,4.45,0.01,0.21,2.161060142711519e-05,-2.2898550724637684e-05
2010-08-22,4.45,0.01,0.21,2.161060142711519e-05,-2.2898550724637684e-05
2010-08-23,4.3,0.01,0.11,2.1960167714884694e-05,-2.2855750487329438e-05
2010-08-24,4.3,0.01,0.11,2.1960167714884694e-05,-2.2855750487329438e-05
2010-08-25,4.23,0.01,0.21,2.135117909496495e-05,-2.2794552989934872e-05
2010-08-26,4.3,0.01,0.14,2.180293501048218e-05,-2.2855750487329438e-05
2010-08-27,4.3,0.06,0.21,2.1436058700209643e-05,-2.2612085769980507e-05
2010-08-28,4.47,0.01,0.26,2.1379240300629696e-05,-2.2872960372960374e-05
2010-08-29,4.47,0.01,0.26,2.1379240300629696e-05,-2.2872960372960374e-05
2010-08-30,4.35,0.01,0.11,2.201453790238837e-05,-2.2898550724637684e-05
2010-08-31,4.23,0.1,0.2,2.140429148077332e-05,-2.2350503256364713e-05
2010-09-01,4.35,0.15,0.65,1.9210799584631362e-05,-2.2222222222222223e-05
2010-09-02,4.23,0.05,0.15,2.1669853409815172e-05,-2.259719755279258e-05
2010-09-03,4.35,0.03,0.18,2.1651090342679128e-05,-2.280193236714976e-05
2010-09-04,4.47,0.05,0.2,2.1683932561446274e-05,-2.267871017871018e-05
2010-09-05,4.47,0.05,0.2,2.1683932561446274e-05,-2.267871017871018e-05
2010-09-06,4.35,0.03,0.13,2.1910695742471446e-05,-2.280193236714976e-05
2010-09-07,4.35,0.05,0.15,2.1806853582554517e-05,-2.2705314009661836e-05
2010-09-08,4.35,0.04,0.14,2.185877466251298e-05,-2.2753623188405797e-05
2010-09-09,4.35,0.04,0.14,2.185877466251298e-05,-2.2753623188405797e-05
2010-09-10,4.35,0.04,0.14,2.185877466251298e-05,-2.2753623188405797e-05
2010-09-11,4.47,0.04,0.16,2.188706073532399e-05,-2.2727272727272726e-05
2010-09-12,4.47,0.06,0.18,2.1785496648385133e-05,-2.263014763014763e-05
2010-09-13,4.35,0.04,0.14,2.185877466251298e-05,-2.2753623188405797e-05
2010-09-14,4.45,0.04,0.14,2.196738022426096e-05,-2.2839506172839502e-05
2010-09-15,4.45,0.03,0.13,2.2018348623853213e-05,-2.2886989553656218e-05
2010-09-16,4.45,0.04,0.14,2.196738022426096e-05,-2.2839506172839502e-05
2010-09-17,4.33,0.06,0.2,2.1523869084844696e-05,-2.2639131277874735e-05
2010-09-18,4.35,0.06,0.2,2.15472481827622e-05,-2.2657004830917872e-05
2010-09-19,4.35,0.06,0.2,2.15472481827622e-05,-2.2657004830917872e-05
2010-09-20,4.45,0.05,0.15,2.191641182466871e-05,-2.279202279202279e-05
2010-09-21,4.45,0.04,0.14,2.196738022426096e-05,-2.2839506172839502e-05
2010-09-22,4.28,0.04,0.16,2.1675084175084175e-05,-2.269170579029734e-05
2010-09-23,4.23,0.04,0.16,2.1616741024006796e-05,-2.2646536412078153e-05
2010-09-24,4.45,0.04,0.14,2.196738022426096e-05,-2.2839506172839502e-05
2010-09-25,4.35,0.04,0.16,2.1754932502596057e-05,-2.2753623188405797e-05
2010-09-26,4.35,0.04,0.16,2.1754932502596057e-05,-2.2753623188405797e-05
2010-09-27,4.45,0.04,0.14,2.196738022426096e-05,-2.2839506172839502e-05
2010-09-28,4.45,0.04,0.14,2.196738022426096e-05,-2.2839506172839502e-05
2010-09-29,4.35,0.05,0.15,2.1806853582554517e-05,-2.2705314009661836e-05
2010-09-30,4.23,0.03,0.13,2.177607818143191e-05,-2.2695875271363727e-05
2010-10-01,4.28,0.05,0.15,2.1727693602693605e-05,-2.2642801251956183e-05
2010-10-02,4.45,0.03,0.15,2.191641182466871e-05,-2.2668650793650795e-05
2010-10-03,4.45,-0.01,0.19,2.1712538226299695e-05,-2.286706349206349e-05
2010-10-04,4.45,0.05,0.15,2.191641182466871e-05,-2.2569444444444443e-05
2010-10-05,4.45,0.02,0.12,2.2069317023445464e-05,-2.2934472934472936e-05
2010-10-06,4.45,0.02,0.12,2.2069317023445464e-05,-2.2934472934472936e-05
2010-10-07,4.4,0.05,0.15,2.1862139917695473e-05,-2.274904214559387e-05
2010-10-08,4.4,0.05,0.15,2.1862139917695473e-05,-2.274904214559387e-05
2010-10-09,4.46,0.05,0.2,2.1672771672771674e-05,-2.2578728461081403e-05
2010-10-10,4.46,0.05,0.2,2.1672771672771674e-05,-2.2578728461081403e-05
2010-10-11,4.4,0.05,0.15,2.1862139917695473e-05,-2.274904214559387e-05
2010-10-12,4.4,0.05,0.15,2.1862139917695473e-05,-2.274904214559387e-05
2010-10-13,4.23,0.05,0.15,2.1669853409815172e-05,-2.259719755279258e-05
2010-10-14,4.4,0.05,0.15,2.1862139917695473e-05,-2.274904214559387e-05
2010-10-15,4.23,0.05,0.15,2.1669853409815172e-05,-2.259719755279258e-05
2010-10-16,4.46,0.05,0.15,2.192714692714693e-05,-2.2578728461081403e-05
2010-10-17,4.46,0.04,0.16,2.1876271876271874e-05,-2.2628243216478513e-05
2010-10-18,4.4,0.05,0.15,2.1862139917695473e-05,-2.274904214559387e-05
2010-10-19,4.46,0.05,0.15,2.192714692714693e-05,-2.2578728461081403e-05
2010-10-20,4.23,0.05,0.15,2.1669853409815172e-05,-2.259719755279258e-05
2010-10-21,4.35,0.05,0.15,2.1806853582554517e-05,-2.2705314009661836e-05
2010-10-22,4.23,0.01,0.21,2.135117909496495e-05,-2.2794552989934872e-05
2010-10-23,4.46,0.02,0.17,2.1825396825396827e-05,-2.2727272727272726e-05
2010-10-24,4.46,0.03,0.15,2.192714692714693e-05,-2.2677757971875616e-05
2010-10-25,4.4,0.03,0.29,2.1141975308641977e-05,-2.2844827586206897e-05
2010-10-26,4.45,0.03,0.29,2.1202854230377167e-05,-2.2668650793650795e-05
2010-10-27,4.4,0.05,0.15,2.1862139917695473e-05,-2.274904214559387e-05
2010-10-28,4.35,0.05,0.15,2.1806853582554517e-05,-2.2705314009661836e-05
2010-10-29,4.35,0.05,0.17,2.1703011422637594e-05,-2.2705314009661836e-05
2010-10-30,4.45,0.03,0.15,2.191641182466871e-05,-2.2668650793650795e-05
2010-10-31,4.28,0.03,0.15,2.1727693602693605e-05,-2.2740610328638495e-05
2010-11-01,4.28,0.03,0.15,2.1727693602693605e-05,-2.2740610328638495e-05
2010-11-02,4.35,0.03,0.15,2.1806853582554517e-05,-2.280193236714976e-05
2010-11-03,4.6,0.05,0.15,2.20734126984127e-05,-2.2916666666666667e-05
2010-11-04,4.55,0.03,0.15,2.2022022022022024e-05,-2.2969187675070027e-05
2010-11-05,4.55,0.03,0.15,2.2022022022022024e-05,-2.2969187675070027e-05
2010-11-06,4.58,0.03,0.15,2.2052966945440064e-05,-2.29933110367893e-05
2010-11-07,4.68,0.03,0.15,2.2153755868544597e-05,-2.2870211549456832e-05
2010-11-08,4.55,0.03,0.15,2.2022022022022024e-05,-2.2969187675070027e-05
2010-11-09,4.6,0.03,0.15,2.20734126984127e-05,-2.300925925925926e-05
2010-11-10,4.55,0.05,0.15,2.2022022022022024e-05,-2.287581699346405e-05
2010-11-11,4.55,0.05,0.15,2.2022022022022024e-05,-2.287581699346405e-05
2010-11-12,4.6,0.02,0.12,2.2222222222222223e-05,-2.3055555555555554e-05
2010-11-13,4.55,0.03,0.15,2.2022022022022024e-05,-2.2969187675070027e-05
2010-11-14,4.55,-0.01,0.19,2.182182182182182e-05,-2.315592903828198e-05
2010-11-15,4.55,0.05,0.15,2.2022022022022024e-05,-2.287581699346405e-05
2010-11-16,4.6,0.03,0.15,2.20734126984127e-05,-2.300925925925926e-05
2010-11-17,4.7,0.03,0.15,2.2173489278752438e-05,-2.2886989553656218e-05
2010-11-18,4.58,-0.01,0.19,2.185384309040223e-05,-2.3179115570419916e-05
2010-11-19,4.55,0.03,0.15,2.2022022022022024e-05,-2.2969187675070027e-05
2010-11-20,4.76,0.03,0.15,2.2231867283950614e-05,-2.294481981981982e-05
2010-11-21,4.55,0.03,0.15,2.2022022022022024e-05,-2.2969187675070027e-05
2010-11-22,4.55,0.03,0.15,2.2022022022022024e-05,-2.2969187675070027e-05
2010-11-23,4.55,0.05,0.15,2.2022022022022024e-05,-2.287581699346405e-05
2010-11-24,4.55,0.05,0.15,2.2022022022022024e-05,-2.287581699346405e-05
2010-11-25,4.55,0.05,0.15,2.2022022022022024e-05,-2.287581699346405e-05
2010-11-26,4.55,0.03,0.15,2.2022022022022024e-05,-2.2969187675070027e-05
2010-11-27,4.58,0.03,0.15,2.2052966945440064e-05,-2.29933110367893e-05
2010-11-28,4.68,0.03,0.15,2.2153755868544597e-05,-2.2870211549456832e-05
2010-11-29,4.55,0.03,0.15,2.2022022022022024e-05,-2.2969187675070027e-05
2010-11-30,4.55,0.03,0.15,2.2022022022022024e-05,-2.2969187675070027e-05
2010-12-01,4.55,0.05,0.15,2.2022022022022024e-05,-2.287581699346405e-05
2010-12-02,4.55,0.03,0.15,2.2022022022022024e-05,-2.2969187675070027e-05
2010-12-03,4.55,0.05,0.15,2.2022022022022024e-05,-2.287581699346405e-05
2010-12-04,4.55,0.03,0.15,2.2022022022022024e-05,-2.2969187675070027e-05
2010-12-05,4.75,0.03,0.15,2.2222222222222223e-05,-2.292843691148776e-05
2010-12-06,4.55,0.03,0.15,2.2022022022022024e-05,-2.2969187675070027e-05
2010-12-07,4.55,0.03,0.15,2.2022022022022024e-05,-2.2969187675070027e-05
2010-12-08,4.55,0.03,0.15,2.2022022022022024e-05,-2.2969187675070027e-05
2010-12-09,4.55,0.03,0.15,2.2022022022022024e-05,-2.2969187675070027e-05
2010-12-10,4.55,0.05,0.15,2.2022022022022024e-05,-2.287581699346405e-05
2010-12-11,4.55,0.01,0.11,2.2222222222222223e-05,-2.3062558356676003e-05
2010-12-12,4.55,0.03,0.15,2.2022022022022024e-05,-2.2969187675070027e-05
2010-12-13,4.55,0.03,0.15,2.2022022022022024e-05,-2.2969187675070027e-05
2010-12-14,4.55,0.03,0.15,2.2022022022022024e-05,-2.2969187675070027e-05
2010-12-15,4.6,0.03,0.15,2.20734126984127e-05,-2.300925925925926e-05
2010-12-16,4.55,0.03,0.15,2.2022022022022024e-05,-2.2969187675070027e-05
2010-12-17,4.55,0.03,0.15,2.2022022022022024e-05,-2.2969187675070027e-05
2010-12-18,4.58,0.02,0.14,2.2102747909199524e-05,-2.3039762170196954e-05
2010-12-19,4.8,-0.01,0.19,2.2078544061302684e-05,-2.3306233062330628e-05
2010-12-20,4.55,0.05,0.15,2.2022022022022024e-05,-2.287581699346405e-05
2010-12-21,4.6,0.02,0.14,2.212301587301587e-05,-2.297551789077213e-05
2010-12-22,4.55,0.05,0.15,2.2022022022022024e-05,-2.287581699346405e-05
2010-12-23,4.55,0.05,0.15,2.2022022022022024e-05,-2.287581699346405e-05
2010-12-24,4.55,0.05,0.15,2.2022022022022024e-05,-2.287581699346405e-05
2010-12-25,4.55,0.02,0.14,2.2072072072072073e-05,-2.3015873015873015e-05
2010-12-26,4.55,0.02,0.14,2.2072072072072073e-05,-2.3015873015873015e-05
2010-12-27,4.55,0.02,0.14,2.2072072072072073e-05,-2.3015873015873015e-05
2010-12-28,4.55,0.1,0.2,2.177177177177177e-05,-2.264239028944911e-05
2010-12-29,4.55,0.1,0.2,2.177177177177177e-05,-2.264239028944911e-05
2010-12-30,4.6,0.05,0.2,2.1825396825396827e-05,-2.2916666666666667e-05
2010-12-31,4.55,0.05,0.15,2.2022022022022024e-05,-2.287581699346405e-05
2011-01-01,4.58,0.03,0.28,2.1405814416567106e-05,-2.29933110367893e-05
2011-01-02,4.75,0.03,0.28,2.1594202898550727e-05,-2.32e-05
2011-01-03,4.55,0.01,0.12,2.217217217217217e-05,-2.3062558356676003e-05
2011-01-04,4.55,0.05,0.15,2.2022022022022024e-05,-2.287581699346405e-05
2011-01-05,4.55,0.01,0.13,2.2122122122122123e-05,-2.3062558356676003e-05
2011-01-06,4.6,0.01,0.13,2.217261904761905e-05,-2.3101851851851852e-05
2011-01-07,4.7,0.01,0.13,2.227095516569201e-05,-2.3178506375227686e-05
2011-01-08,4.8,0.01,0.13,2.2365900383141763e-05,-2.307046979865772e-05
2011-01-09,4.7,0.05,0.2,2.1929824561403507e-05,-2.2916666666666667e-05
2011-01-10,4.55,0.01,0.13,2.2122122122122123e-05,-2.3062558356676003e-05
2011-01-11,4.7,0.01,0.13,2.227095516569201e-05,-2.3178506375227686e-05
2011-01-12,4.6,0.01,0.13,2.217261904761905e-05,-2.3101851851851852e-05
2011-01-13,4.6,0.01,0.13,2.217261904761905e-05,-2.3101851851851852e-05
2011-01-14,4.65,0.01,0.13,2.2222222222222223e-05,-2.314049586776859e-05
2011-01-15,4.58,0.01,0.13,2.215252887295898e-05,-2.3086213303604606e-05
2011-01-16,4.75,0.01,0.13,2.2318840579710142e-05,-2.314049586776859e-05
2011-01-17,4.65,0.01,0.13,2.2222222222222223e-05,-2.314049586776859e-05
2011-01-18,4.65,0.01,0.13,2.2222222222222223e-05,-2.314049586776859e-05
2011-01-19,4.65,0.01,0.13,2.2222222222222223e-05,-2.314049586776859e-05
2011-01-20,4.65,0.01,0.13,2.2222222222222223e-05,-2.314049586776859e-05
2011-01-21,4.6,0.01,0.13,2.217261904761905e-05,-2.3101851851851852e-05
2011-01-22,4.58,0.01,0.13,2.215252887295898e-05,-2.3086213303604606e-05
2011-01-23,4.75,0.01,0.13,2.2318840579710142e-05,-2.314049586776859e-05
2011-01-24,4.65,0.01,0.13,2.2222222222222223e-05,-2.314049586776859e-05
2011-01-25,4.65,0.05,0.15,2.2123893805309735e-05,-2.295684113865932e-05
2011-01-26,4.6,0.1,0.2,2.1825396825396827e-05,-2.2685185185185187e-05
2011-01-27,4.65,0.1,0.2,2.1878072763028516e-05,-2.2727272727272726e-05
2011-01-28,4.65,0.03,0.13,2.2222222222222223e-05,-2.3048668503213957e-05
2011-01-29,4.58,0.01,0.13,2.215252887295898e-05,-2.3086213303604606e-05
2011-01-30,4.65,0.02,0.14,2.2173058013765977e-05,-2.3015873015873015e-05
2011-01-31,4.65,0.05,0.55,2.0157325467059984e-05,-2.295684113865932e-05
2011-02-01,4.65,0.05,0.55,2.0157325467059984e-05,-2.295684113865932e-05
2011-02-02,4.65,0.05,0.15,2.2123893805309735e-05,-2.295684113865932e-05
2011-02-03,4.65,0.05,0.15,2.2123893805309735e-05,-2.295684113865932e-05
2011-02-04,4.65,0.05,0.15,2.2123893805309735e-05,-2.295684113865932e-05
2011-02-05,4.53,0.05,0.15,2.2001205545509346e-05,-2.2859284242083567e-05
2011-02-06,4.72,0.05,0.15,2.2193084693084694e-05,-2.2932816537467696e-05
2011-02-07,4.65,0.01,0.21,2.1828908554572273e-05,-2.314049586776859e-05
2011-02-08,4.6,0.05,0.15,2.20734126984127e-05,-2.2916666666666667e-05
2011-02-09,4.6,0.02,0.14,2.212301587301587e-05,-2.3055555555555554e-05
2011-02-10,4.6,0.08,0.58,1.994047619047619e-05,-2.2777777777777773e-05
2011-02-11,4.6,0.05,0.55,2.0089285714285713e-05,-2.2916666666666667e-05
2011-02-12,4.53,0.05,0.15,2.2001205545509346e-05,-2.2859284242083567e-05
2011-02-13,4.72,0.03,0.15,2.2193084693084694e-05,-2.3025101513473606e-05
2011-02-14,4.6,0.05,0.15,2.20734126984127e-05,-2.2996357012750453e-05
2011-02-15,4.6,0.05,0.15,2.20734126984127e-05,-2.2996357012750453e-05
2011-02-16,4.6,0.05,0.15,2.20734126984127e-05,-2.2996357012750453e-05
2011-02-17,4.6,0.05,0.15,2.20734126984127e-05,-2.2996357012750453e-05
2011-02-18,4.6,0.05,0.15,2.20734126984127e-05,-2.2996357012750453e-05
2011-02-19,4.6,0.05,0.15,2.20734126984127e-05,-2.2996357012750453e-05
2011-02-20,4.6,0.01,0.21,2.1775793650793648e-05,-2.3178506375227686e-05
2011-02-21,4.6,0.05,0.15,2.20734126984127e-05,-2.2996357012750453e-05
2011-02-22,4.6,0.05,0.15,2.20734126984127e-05,-2.2996357012750453e-05
2011-02-23,4.6,0.03,0.53,2.0188492063492065e-05,-2.308743169398907e-05
2011-02-24,4.6,0.02,0.52,2.0238095238095237e-05,-2.3132969034608376e-05
2011-02-25,4.6,0.05,0.15,2.20734126984127e-05,-2.2996357012750453e-05
2011-02-26,4.53,0.08,0.18,2.1850512356841472e-05,-2.271875585534945e-05
2011-02-27,4.65,0.02,0.14,2.2173058013765977e-05,-2.3015873015873015e-05
2011-02-28,4.6,0.02,0.52,2.0238095238095237e-05,-2.3132969034608376e-05
2011-03-01,4.6,0.05,0.55,2.0089285714285713e-05,-2.2916666666666667e-05
2011-03-02,4.6,0.1,0.2,2.1825396825396827e-05,-2.2685185185185187e-05
2011-03-03,4.6,0.05,0.55,2.0089285714285713e-05,-2.2916666666666667e-05
2011-03-04,4.6,0.05,0.55,2.0089285714285713e-05,-2.2916666666666667e-05
2011-03-05,4.53,0.05,0.15,2.2001205545509346e-05,-2.2859284242083567e-05
2011-03-06,4.65,0.1,0.25,2.1632251720747293e-05,-2.264239028944911e-05
2011-03-07,4.6,0.05,0.15,2.20734126984127e-05,-2.2996357012750453e-05
2011-03-08,4.6,0.1,0.25,2.1577380952380955e-05,-2.276867030965392e-05
2011-03-09,4.6,0.05,0.55,2.0089285714285713e-05,-2.2916666666666667e-05
2011-03-10,4.6,0.02,0.14,2.212301587301587e-05,-2.3055555555555554e-05
2011-03-11,4.6,0.05,0.55,2.0089285714285713e-05,-2.2916666666666667e-05
2011-03-12,4.68,0.05,0.15,2.2153755868544597e-05,-2.290040876997399e-05
2011-03-13,4.6,0.01,0.21,2.1775793650793648e-05,-2.3178506375227686e-05
2011-03-14,4.6,0.05,0.55,2.0089285714285713e-05,-2.2996357012750453e-05
2011-03-15,4.6,0.05,0.15,2.20734126984127e-05,-2.2996357012750453e-05
2011-03-16,4.6,0.05,0.55,2.0089285714285713e-05,-2.2916666666666667e-05
2011-03-17,4.53,0.01,0.21,2.1699819168173598e-05,-2.304665542439573e-05
2011-03-18,4.6,0.05,0.55,2.0089285714285713e-05,-2.2916666666666667e-05
2011-03-19,4.53,0.05,0.15,2.2001205545509346e-05,-2.2859284242083567e-05
2011-03-20,4.65,0.02,0.14,2.2173058013765977e-05,-2.3015873015873015e-05
2011-03-21,4.6,0.05,0.55,2.0089285714285713e-05,-2.2996357012750453e-05
2011-03-22,4.6,0.09,0.19,2.1874999999999996e-05,-2.2814207650273226e-05
2011-03-23,4.6,0.05,0.15,2.20734126984127e-05,-2.2996357012750453e-05
2011-03-24,4.6,0.05,0.55,2.0089285714285713e-05,-2.2996357012750453e-05
2011-03-25,4.6,0.05,0.15,2.20734126984127e-05,-2.2996357012750453e-05
2011-03-26,4.48,0.05,0.15,2.1948499594484994e-05,-2.2817460317460315e-05
2011-03-27,4.55,0.1,0.2,2.177177177177177e-05,-2.2463768115942028e-05
2011-03-28,4.6,0.1,0.2,2.1825396825396827e-05,-2.276867030965392e-05
2011-03-29,4.6,0.05,0.15,2.20734126984127e-05,-2.2996357012750453e-05
2011-03-30,4.6,0.05,0.15,2.20734126984127e-05,-2.2996357012750453e-05
2011-03-31,4.6,0.1,0.2,2.1825396825396827e-05,-2.2685185185185187e-05
2011-04-01,4.6,0.05,0.55,2.0089285714285713e-05,-2.2916666666666667e-05
2011-04-02,4.6,0.05,0.55,2.0089285714285713e-05,-2.2916666666666667e-05
2011-04-03,4.6,0.1,0.3,2.1329365079365077e-05,-2.2509578544061302e-05
2011-04-04,4.6,0.1,0.3,2.1329365079365077e-05,-2.276867030965392e-05
2011-04-05,4.6,0.05,0.15,2.20734126984127e-05,-2.2996357012750453e-05
2011-04-06,4.6,0.05,0.15,2.20734126984127e-05,-2.2996357012750453e-05
2011-04-07,4.6,0.05,0.55,2.0089285714285713e-05,-2.2916666666666667e-05
2011-04-08,4.6,0.05,0.15,2.20734126984127e-05,-2.2996357012750453e-05
2011-04-09,4.48,0.09,0.29,2.123884833738848e-05,-2.262849584278156e-05
2011-04-10,4.68,0.09,0.29,2.1469092331768388e-05,-2.262849584278156e-05
2011-04-11,4.6,0.05,0.15,2.20734126984127e-05,-2.2996357012750453e-05
2011-04-12,4.55,0.05,0.55,2.002002002002002e-05,-2.287581699346405e-05
2011-04-13,4.55,0.05,0.55,2.002002002002002e-05,-2.287581699346405e-05
2011-04-14,4.55,0.05,0.55,2.002002002002002e-05,-2.287581699346405e-05
2011-04-15,4.55,0.05,0.55,2.002002002002002e-05,-2.287581699346405e-05
2011-04-16,4.48,0.01,0.21,2.1644363341443634e-05,-2.3006424792139076e-05
2011-04-17,4.67,0.01,0.13,2.2241818538114838e-05,-2.2998296422487222e-05
2011-04-18,4.55,0.05,0.55,2.002002002002002e-05,-2.287581699346405e-05
2011-04-19,4.6,-0.01,0.14,2.212301587301587e-05,-2.3269581056466302e-05
2011-04-20,4.6,0.05,0.15,2.20734126984127e-05,-2.2996357012750453e-05
2011-04-21,4.5,0.05,0.15,2.196969696969697e-05,-2.2916666666666667e-05
