,Open Bid_x,Open Bid_y,Open Ask_y,Long Swap AUDNZD,Short Swap AUDNZD
2014-01-19,2.48,2.44,2.64,-1.2771392081736893e-06,-1.8115942028985525e-06
2014-01-20,2.4,2.45,2.75,-2.859477124183009e-06,-7.824726134585249e-07
2014-01-21,2.5,2.4,2.6,-7.93650793650797e-07,-2.5925925925925938e-06
2014-01-22,2.5,2.35,2.5,0.0,-2.9629629629629633e-06
2014-01-23,2.61,2.45,2.75,-1.07725453985842e-06,-2.290189125295507e-06
2014-01-24,2.4,2.44,2.69,-2.3692810457516317e-06,-8.607198748043808e-07
2014-01-25,2.5,2.44,2.64,-1.111111111111112e-06,-2.2962962962962964e-06
2014-01-26,2.5,2.45,2.65,-1.1904761904761923e-06,-1.8768768768768764e-06
2014-01-27,2.54,2.45,2.75,-1.647834274952921e-06,-1.8066847335139993e-06
2014-01-28,2.45,2.45,2.65,-1.61030595813204e-06,-1.1574074074074063e-06
2014-01-29,2.5,2.4,2.6,-7.93650793650797e-07,-2.5925925925925938e-06
2014-01-30,2.5,2.45,2.75,-1.984126984126983e-06,-1.522070015220697e-06
2014-01-31,2.6,2.4,2.65,-3.858024691358011e-07,-2.5925925925925938e-06
2014-02-01,2.5,2.4,2.6,-7.93650793650797e-07,-2.5925925925925938e-06
2014-02-02,2.48,2.4,2.67,-1.5166028097062554e-06,-2.1135265700483124e-06
2014-02-03,2.55,2.45,2.75,-1.564945226917062e-06,-1.8768768768768764e-06
2014-02-04,2.4,2.45,2.75,-2.859477124183009e-06,-7.824726134585249e-07
2014-02-05,2.35,2.45,2.75,-3.316749585406299e-06,-3.968253968253954e-07
2014-02-06,2.47,2.4,2.55,-6.404098623118785e-07,-1.6881522406384303e-06
2014-02-07,2.46,2.45,2.75,-2.3281952472703914e-06,-1.2311480455524752e-06
2014-02-08,2.4,2.5,2.77,-3.0228758169934657e-06,-7.716049382716053e-07
2014-02-09,2.4,2.5,2.77,-3.0228758169934657e-06,-7.716049382716053e-07
2014-02-10,2.4,2.45,2.75,-2.859477124183009e-06,-1.1574074074074063e-06
2014-02-11,2.41,2.55,2.85,-3.5842293906810005e-06,-7.802746566791683e-08
2014-02-12,2.39,2.49,2.74,-2.8679121599475582e-06,-3.923414940364072e-07
2014-02-13,2.4,2.5,2.75,-2.859477124183009e-06,-3.9123630672926397e-07
2014-02-14,2.55,2.4,2.55,0.0,-2.252252252252254e-06
2014-02-15,2.5,2.45,2.72,-1.7460317460317483e-06,-1.8768768768768764e-06
2014-02-16,2.5,2.45,2.72,-1.7460317460317483e-06,-1.8768768768768764e-06
2014-02-17,2.51,2.55,2.85,-2.6907249129471396e-06,-8.348512446873111e-07
2014-02-18,2.51,2.48,2.73,-1.7410572966128542e-06,-1.3661202185792365e-06
2014-02-19,2.55,2.55,2.85,-2.3474178403755897e-06,-1.12612612612613e-06
2014-02-20,2.56,2.45,2.65,-7.02247191011233e-07,-1.946690625935906e-06
2014-02-21,2.49,2.55,2.85,-2.865329512893983e-06,-6.868131868131906e-07
2014-02-22,2.5,2.45,2.65,-1.1904761904761923e-06,-1.8768768768768764e-06
2014-02-23,2.5,2.46,2.66,-1.2698412698412727e-06,-1.8018018018018017e-06
2014-02-24,2.48,2.45,2.6,-9.5785440613027e-07,-1.3774104683195578e-06
2014-02-25,2.52,2.55,2.8,-2.2095959595959608e-06,-1.2694145758661908e-06
2014-02-26,2.5,2.4,2.55,-3.968253968253954e-07,-1.9025875190258768e-06
2014-02-27,2.4,2.46,2.71,-2.5326797385620948e-06,-7.042253521126751e-07
2014-02-28,2.53,2.45,2.6,-5.508341202392199e-07,-1.7361111111111112e-06
2014-03-01,2.5,2.45,2.65,-1.1904761904761923e-06,-1.8768768768768764e-06
2014-03-02,2.5,2.45,2.65,-1.1904761904761923e-06,-1.8768768768768764e-06
2014-03-03,2.5,2.55,2.9,-3.1746031746031755e-06,-7.6103500761035e-07
2014-03-04,2.45,2.55,2.9,-3.6231884057970987e-06,-3.8580246913580414e-07
2014-03-05,2.52,2.52,2.82,-2.367424242424242e-06,-1.4934289127837533e-06
2014-03-06,2.45,2.5,2.65,-1.61030595813204e-06,-7.716049382716053e-07
2014-03-07,2.5,2.6,2.75,-1.984126984126983e-06,-3.8051750380517344e-07
2014-03-08,2.5,2.58,2.88,-3.015873015873015e-06,-1.2592592592592593e-06
2014-03-09,2.5,2.44,2.64,-1.111111111111112e-06,-2.2962962962962964e-06
2014-03-10,2.48,2.55,2.9,-3.352490421455936e-06,-6.121824303642486e-07
2014-03-11,2.45,2.67,2.82,-2.9790660225442803e-06,5.401234567901215e-07
2014-03-12,2.4,2.6,2.95,-4.4934640522875845e-06,3.9123630672926397e-07
2014-03-13,2.45,2.6,2.95,-4.025764895330112e-06,0.0
2014-03-14,2.5,2.72,2.87,-2.936507936507935e-06,-2.222222222222193e-07
2014-03-15,2.5,2.75,2.95,-3.571428571428571e-06,0.0
2014-03-16,2.5,2.68,2.88,-3.015873015873015e-06,-5.18518518518517e-07
2014-03-17,2.55,2.7,3.05,-3.912363067292646e-06,-3.703703703703697e-07
2014-03-18,2.52,2.75,3.05,-4.18244949494949e-06,6.055101422948863e-07
2014-03-19,2.55,2.75,2.9,-2.7386541471048537e-06,3.7537537537537157e-07
2014-03-20,2.55,2.9,3.05,-3.912363067292646e-06,1.5015015015014985e-06
2014-03-21,2.5,2.82,2.97,-3.7301587301587317e-06,5.18518518518517e-07
2014-03-22,2.5,2.68,2.88,-3.015873015873015e-06,-1.501501501501517e-07
2014-03-23,2.5,2.67,2.87,-2.936507936507935e-06,-2.25225225225226e-07
2014-03-24,2.53,2.75,3.1,-4.485363550519354e-06,5.283816425120781e-07
2014-03-25,2.45,2.83,3.08,-5.0724637681159436e-06,2.1929824561403888e-07
2014-03-26,2.45,2.81,2.96,-4.106280193236716e-06,7.309941520468168e-08
2014-03-27,2.45,2.75,3.1,-5.233494363929139e-06,-3.654970760233899e-07
2014-03-28,2.61,2.82,3.12,-3.924284395198522e-06,7.290755322250961e-08
2014-03-29,2.45,2.68,2.88,-3.4621578099838976e-06,2.2831050228310716e-07
2014-03-30,2.45,2.68,2.88,-3.4621578099838976e-06,2.2831050228310716e-07
2014-03-31,2.5,2.75,3.1,-4.761904761904757e-06,7.610350076103531e-07
2014-04-01,2.55,2.75,3.1,-4.30359937402191e-06,-7.215007215007218e-07
2014-04-02,2.6,2.65,3.0,-3.0864197530864213e-06,-7.407407407407425e-07
2014-04-03,2.5,2.65,3.0,-3.968253968253966e-06,0.0
2014-04-04,2.6,2.65,3.0,-3.0864197530864213e-06,-7.407407407407425e-07
2014-04-05,2.6,2.69,2.89,-2.2376543209876524e-06,-8.040935672514613e-07
2014-04-06,2.6,2.68,2.88,-2.1604938271604925e-06,-8.771929824561369e-07
2014-04-07,2.65,2.68,2.88,-1.7503805175038073e-06,-8.771929824561369e-07
2014-04-08,2.5,2.65,3.05,-4.365079365079361e-06,-1.0964912280701758e-06
2014-04-09,2.45,2.7,2.85,-3.220611916264092e-06,-3.703703703703697e-07
2014-04-10,2.45,2.6,3.0,-4.428341384863125e-06,-1.4619883040935657e-06
2014-04-11,2.45,2.68,2.88,-3.4621578099838976e-06,-8.771929824561369e-07
2014-04-12,2.5,2.69,2.89,-3.0952380952380957e-06,-4.4444444444444486e-07
2014-04-13,2.5,2.69,2.89,-3.0952380952380957e-06,-4.4444444444444486e-07
2014-04-14,2.45,2.69,2.89,-3.542673107890501e-06,3.044140030441388e-07
2014-04-15,2.45,2.69,2.89,-3.542673107890501e-06,-8.040935672514613e-07
2014-04-16,2.45,2.69,3.09,-5.152979066022542e-06,-8.040935672514613e-07
2014-04-17,2.45,2.7,2.9,-3.6231884057970987e-06,-7.309941520467798e-07
2014-04-18,2.5,2.69,2.89,-3.0952380952380957e-06,-4.4444444444444486e-07
2014-04-19,2.46,2.7,2.9,-3.53243416827232e-06,3.035822707953859e-07
2014-04-20,2.46,2.7,2.9,-3.53243416827232e-06,3.035822707953859e-07
2014-04-21,2.5,2.7,2.9,-3.1746031746031755e-06,-3.703703703703697e-07
2014-04-22,2.45,2.65,3.05,-4.830917874396132e-06,3.858024691358011e-07
2014-04-23,2.45,2.71,2.91,-3.703703703703703e-06,-6.578947368421041e-07
2014-04-24,2.45,2.65,3.05,-4.830917874396132e-06,-1.0964912280701758e-06
2014-04-25,2.45,2.92,3.12,-5.394524959742353e-06,8.771929824561431e-07
2014-04-26,2.5,2.92,3.12,-4.9206349206349245e-06,1.2592592592592563e-06
2014-04-27,2.4,2.98,3.18,-6.372549019607839e-06,2.102102102102099e-06
2014-04-28,2.4,2.9,3.2,-6.535947712418302e-06,2.7386541471048537e-06
2014-04-29,2.45,2.85,3.25,-6.441223832528179e-06,3.65497076023396e-07
2014-04-30,2.45,2.92,3.12,-5.394524959742353e-06,8.771929824561431e-07
2014-05-01,2.45,2.98,3.28,-6.682769726247978e-06,1.3157894736842146e-06
2014-05-02,2.45,2.92,3.12,-5.394524959742353e-06,8.771929824561431e-07
2014-05-03,2.5,2.92,3.12,-4.9206349206349245e-06,1.2592592592592563e-06
2014-05-04,2.5,2.92,3.12,-4.9206349206349245e-06,1.2592592592592563e-06
2014-05-05,2.5,2.9,3.2,-5.555555555555554e-06,1.9025875190258768e-06
2014-05-06,2.4,2.93,3.33,-7.598039215686278e-06,1.7267267267267277e-06
2014-05-07,2.45,2.85,3.25,-6.441223832528179e-06,3.65497076023396e-07
2014-05-08,2.45,2.85,3.0,-4.428341384863125e-06,7.407407407407394e-07
2014-05-09,2.45,2.92,3.12,-5.394524959742353e-06,8.771929824561431e-07
2014-05-10,2.5,2.93,3.13,-4.999999999999998e-06,1.3333333333333345e-06
2014-05-11,2.5,2.92,3.12,-4.9206349206349245e-06,1.2592592592592563e-06
2014-05-12,2.4,2.95,3.1,-5.718954248366011e-06,3.1298904538341177e-06
2014-05-13,2.45,2.94,3.14,-5.555555555555561e-06,1.0233918128655003e-06
2014-05-14,2.4,2.94,3.14,-6.0457516339869314e-06,1.8018018018018017e-06
2014-05-15,2.45,2.88,3.28,-6.682769726247978e-06,5.847953216374287e-07
2014-05-16,2.5,2.93,3.13,-4.999999999999998e-06,2.1308980213089838e-06
2014-05-17,2.5,2.93,3.13,-4.999999999999998e-06,1.7267267267267277e-06
2014-05-18,2.5,2.94,3.14,-5.079365079365085e-06,1.8018018018018017e-06
2014-05-19,2.58,2.94,3.14,-4.3451272501551846e-06,1.1757789535567313e-06
2014-05-20,2.5,2.94,3.14,-5.079365079365085e-06,1.0233918128655003e-06
2014-05-21,2.45,2.94,3.14,-5.555555555555561e-06,1.0233918128655003e-06
2014-05-22,2.45,2.94,3.14,-5.555555555555561e-06,1.4074074074074065e-06
2014-05-23,2.45,2.93,3.13,-5.475040257648951e-06,9.502923976608186e-07
2014-05-24,2.5,2.94,3.14,-5.079365079365085e-06,1.8018018018018017e-06
2014-05-25,2.5,3.0,3.2,-5.555555555555554e-06,2.2522522522522477e-06
2014-05-26,2.55,2.95,3.15,-4.6948356807511795e-06,1.8768768768768764e-06
2014-05-27,2.45,2.95,3.15,-5.636070853462158e-06,1.0964912280701758e-06
2014-05-28,2.45,2.95,3.15,-5.636070853462158e-06,1.0964912280701758e-06
2014-05-29,2.45,2.9,3.05,-4.830917874396132e-06,7.309941520467859e-07
2014-05-30,2.6,2.93,3.13,-4.089506172839504e-06,2.1367521367521294e-07
2014-05-31,2.5,2.94,3.14,-5.079365079365085e-06,1.8018018018018017e-06
2014-06-01,2.5,2.94,3.14,-5.079365079365085e-06,1.8018018018018017e-06
2014-06-02,2.67,2.94,3.14,-3.5573720859824463e-06,5.024404249210419e-07
2014-06-03,2.45,2.95,3.1,-5.233494363929139e-06,2.70061728395062e-06
2014-06-04,2.45,2.95,3.15,-5.636070853462158e-06,1.0964912280701758e-06
2014-06-05,2.45,2.95,3.15,-5.636070853462158e-06,1.0964912280701758e-06
2014-06-06,2.45,3.15,3.55,-8.856682769726244e-06,2.5584795321637476e-06
2014-06-07,2.53,2.95,3.35,-6.452628265659424e-06,1.6383675901102187e-06
2014-06-08,2.53,2.94,3.14,-4.800125904941777e-06,1.5638963360142994e-06
2014-06-09,2.64,2.93,3.13,-3.7393162393162386e-06,6.510416666666666e-07
2014-06-10,2.55,3.2,3.35,-6.259780907668229e-06,3.753753753753753e-06
2014-06-11,2.45,3.15,3.55,-8.856682769726244e-06,2.5584795321637476e-06
2014-06-12,2.6,3.15,3.55,-7.3302469135802455e-06,1.7806267806267867e-06
2014-06-13,2.65,3.25,3.5,-6.468797564687977e-06,2.886002886002887e-06
2014-06-14,2.65,3.16,3.36,-5.403348554033485e-06,2.236652236652234e-06
2014-06-15,2.65,3.25,3.5,-6.468797564687977e-06,2.886002886002887e-06
2014-06-16,2.7,3.25,3.55,-6.381381381381378e-06,2.886002886002887e-06
2014-06-17,2.72,3.2,3.6,-6.571087216248501e-06,2.368647717484925e-06
2014-06-18,2.72,3.2,3.6,-6.571087216248501e-06,1.984126984126983e-06
2014-06-19,2.65,3.25,3.65,-7.610350076103507e-06,2.10970464135021e-06
2014-06-20,2.85,3.16,3.36,-3.679653679653678e-06,1.111111111111112e-06
2014-06-21,2.65,3.25,3.5,-6.468797564687977e-06,2.886002886002887e-06
2014-06-22,2.65,3.25,3.5,-6.468797564687977e-06,2.886002886002887e-06
2014-06-23,2.65,3.25,3.5,-6.468797564687977e-06,2.886002886002887e-06
2014-06-24,2.7,3.17,3.37,-5.030030030030028e-06,2.3088023088023097e-06
2014-06-25,2.45,3.17,3.37,-7.407407407407406e-06,2.7046783625730985e-06
2014-06-26,2.65,3.17,3.37,-5.4794520547945226e-06,1.5471167369901507e-06
2014-06-27,2.68,3.17,3.37,-5.208333333333333e-06,2.4659123875834055e-06
2014-06-28,2.62,3.17,3.37,-5.755064456721914e-06,2.545084351367077e-06
2014-06-29,2.47,3.25,3.45,-7.845020813320528e-06,3.2894736842105273e-06
2014-06-30,2.6,3.17,3.37,-5.941358024691355e-06,3.1111111111111073e-06
2014-07-01,2.75,3.13,3.53,-5.777777777777771e-06,1.6381766381766386e-06
2014-07-02,2.75,3.18,3.58,-6.14814814814815e-06,1.9943019943019934e-06
2014-07-03,2.7,3.15,3.3,-4.504504504504502e-06,2.164502164502165e-06
2014-07-04,2.68,3.17,3.37,-5.208333333333333e-06,2.4659123875834055e-06
2014-07-05,2.63,3.18,3.38,-5.73921028466483e-06,2.538439222512327e-06
2014-07-06,2.63,3.18,3.38,-5.73921028466483e-06,2.538439222512327e-06
2014-07-07,2.7,3.18,3.38,-5.105105105105102e-06,2.3809523809523786e-06
2014-07-08,2.64,3.18,3.38,-5.647130647130645e-06,2.8583992963940194e-06
2014-07-09,2.55,3.15,3.3,-5.8685446009389655e-06,2.164502164502165e-06
2014-07-10,2.62,3.2,3.6,-7.5199508901166326e-06,3.168287651046271e-06
2014-07-11,2.5,3.18,3.38,-6.9841269841269815e-06,4.033485540334854e-06
2014-07-12,2.58,3.19,3.39,-6.284916201117325e-06,3.0129335684891215e-06
2014-07-13,2.58,3.3,3.5,-7.1384233395406605e-06,3.8212815990593796e-06
2014-07-14,2.45,3.19,3.39,-7.568438003220613e-06,2.850877192982456e-06
2014-07-15,2.55,3.19,3.39,-6.5727699530516476e-06,2.4531024531024475e-06
2014-07-16,2.66,3.19,3.39,-5.54037644201579e-06,2.770487022455519e-06
2014-07-17,2.63,3.19,3.39,-5.815733088460365e-06,3.0129335684891215e-06
2014-07-18,2.63,3.4,3.55,-7.040097949188855e-06,4.556143445032338e-06
2014-07-19,2.5,3.5,3.7,-9.523809523809526e-06,5.555555555555554e-06
2014-07-20,2.55,3.5,3.7,-8.998435054773083e-06,5.555555555555554e-06
2014-07-21,2.59,3.6,3.75,-8.975549365521512e-06,6.387403446226971e-06
2014-07-22,2.45,3.45,3.6,-9.259259259259257e-06,4.751461988304099e-06
2014-07-23,2.45,3.55,3.95,-1.2077294685990336e-05,5.482456140350879e-06
2014-07-24,2.45,3.55,3.95,-1.2077294685990336e-05,5.482456140350879e-06
2014-07-25,2.45,3.51,3.91,-1.1755233494363928e-05,5.190058479532164e-06
2014-07-26,2.5,3.58,3.78,-1.0158730158730151e-05,6.14814814814815e-06
2014-07-27,2.5,3.58,3.78,-1.0158730158730151e-05,6.14814814814815e-06
2014-07-28,2.42,3.58,3.78,-1.1046133853151391e-05,7.366482504604051e-06
2014-07-29,2.45,3.42,3.62,-9.420289855072464e-06,4.53216374269006e-06
2014-07-30,2.45,3.42,3.62,-9.420289855072464e-06,4.53216374269006e-06
2014-07-31,2.45,3.5,3.9,-1.167471819645733e-05,5.116959064327489e-06
2014-08-01,2.6,3.64,3.79,-9.182098765432096e-06,6.592592592592594e-06
2014-08-02,2.5,3.58,3.78,-1.0158730158730151e-05,6.14814814814815e-06
2014-08-03,2.35,3.58,3.78,-1.1857379767827523e-05,6.606606606606607e-06
2014-08-04,2.42,3.66,3.81,-1.1289798570500332e-05,8.481170245876128e-06
2014-08-05,2.45,3.42,3.62,-9.420289855072464e-06,4.53216374269006e-06
2014-08-06,2.45,3.53,3.93,-1.1916264090177128e-05,5.336257309941515e-06
2014-08-07,2.45,3.54,3.94,-1.1996779388083731e-05,5.409356725146204e-06
2014-08-08,2.45,3.63,3.78,-1.0708534621578095e-05,7.947530864197526e-06
2014-08-09,2.5,3.42,3.62,-8.88888888888889e-06,4.962962962962965e-06
2014-08-10,2.5,3.55,3.75,-9.920634920634922e-06,6.381381381381378e-06
2014-08-11,2.5,3.55,3.75,-9.920634920634922e-06,6.381381381381378e-06
2014-08-12,2.45,3.52,3.92,-1.1835748792270531e-05,5.26315789473684e-06
2014-08-13,2.45,3.55,3.7,-1.0064412238325284e-05,5.482456140350879e-06
2014-08-14,2.45,3.56,3.96,-1.215780998389694e-05,5.555555555555561e-06
2014-08-15,2.45,3.68,3.83,-1.1111111111111108e-05,6.4327485380116975e-06
2014-08-16,2.5,3.5,3.7,-9.523809523809526e-06,5.555555555555554e-06
2014-08-17,2.5,3.5,3.7,-9.523809523809526e-06,5.555555555555554e-06
2014-08-18,2.43,3.5,3.8,-1.1094914156138644e-05,7.1384233395406605e-06
2014-08-19,2.45,3.45,3.85,-1.127214170692431e-05,4.751461988304099e-06
2014-08-20,2.5,3.45,3.85,-1.0714285714285712e-05,5.1851851851851875e-06
2014-08-21,2.6,3.58,3.91,-1.0108024691358025e-05,5.353009259259264e-06
2014-08-22,2.58,3.53,3.68,-8.53507138423339e-06,5.9577003276735155e-06
2014-08-23,2.45,3.45,3.75,-1.046698872785829e-05,6.0882800608828e-06
2014-08-24,2.5,3.4,3.6,-8.73015873015873e-06,4.814814814814815e-06
2014-08-25,2.53,3.4,3.55,-8.026440037771482e-06,5.434782608695651e-06
2014-08-26,2.55,3.45,3.85,-1.0172143974960875e-05,5.630630630630628e-06
2014-08-27,2.55,3.45,3.85,-1.0172143974960875e-05,5.630630630630628e-06
2014-08-28,2.5,3.45,3.85,-1.0714285714285712e-05,4.751461988304099e-06
2014-08-29,2.72,3.38,3.78,-7.915173237753876e-06,3.6606373815676143e-06
2014-08-30,2.55,3.25,3.45,-7.042253521126763e-06,3.703703703703703e-06
2014-08-31,2.5,3.25,3.45,-7.539682539682544e-06,3.703703703703703e-06
2014-09-01,2.5,3.4,3.55,-8.333333333333335e-06,5.70776255707763e-06
2014-09-02,2.62,3.4,3.8,-9.054634745242478e-06,4.641909814323608e-06
2014-09-03,2.62,3.38,3.78,-8.901166359729891e-06,4.4945475979958716e-06
2014-09-04,2.55,3.53,3.68,-8.841940532081378e-06,6.231231231231223e-06
2014-09-05,2.5,3.52,3.67,-9.285714285714286e-06,5.7037037037036986e-06
2014-09-06,2.5,3.5,3.7,-9.523809523809526e-06,5.555555555555554e-06
2014-09-07,2.5,3.5,3.7,-9.523809523809526e-06,5.555555555555554e-06
2014-09-08,2.45,3.4,3.55,-8.856682769726244e-06,6.1728395061728425e-06
2014-09-09,2.65,3.63,3.78,-8.599695585996954e-06,6.067251461988307e-06
2014-09-10,2.72,3.45,3.85,-8.437873357228189e-06,4.163077806488662e-06
2014-09-11,2.6,3.55,3.95,-1.0416666666666666e-05,5.925925925925927e-06
2014-09-12,2.78,3.55,3.95,-8.597883597883598e-06,4.382244840260106e-06
2014-09-13,2.5,3.5,3.7,-9.523809523809526e-06,5.555555555555554e-06
2014-09-14,2.55,3.5,3.7,-8.998435054773083e-06,5.116959064327489e-06
2014-09-15,2.45,3.45,3.6,-9.259259259259257e-06,6.558641975308643e-06
2014-09-16,2.7,3.46,3.86,-8.7087087087087e-06,4.15234822451317e-06
2014-09-17,2.65,3.46,3.86,-9.208523592085232e-06,4.824561403508774e-06
2014-09-18,2.67,3.5,3.65,-7.417499243112327e-06,4.94473531122746e-06
2014-09-19,2.7,3.73,3.88,-8.858858858858855e-06,6.349206349206351e-06
2014-09-20,2.5,3.53,3.83,-1.0555555555555559e-05,5.777777777777771e-06
2014-09-21,2.53,3.6,3.8,-9.993704752911552e-06,6.025867136978249e-06
2014-09-22,2.52,3.6,3.8,-1.01010101010101e-05,7.0390554041780155e-06
2014-09-23,2.55,3.65,3.8,-9.780907668231613e-06,7.132132132132134e-06
2014-09-24,2.6,3.75,3.9,-1.0030864197530866e-05,7.407407407407406e-06
2014-09-25,2.75,3.8,4.2,-1.0740740740740742e-05,6.4102564102564125e-06
2014-09-26,2.75,3.75,3.9,-8.518518518518524e-06,6.0541310541310576e-06
2014-09-27,2.8,3.6,3.9,-8.040935672514626e-06,4.5710267229254505e-06
2014-09-28,2.8,3.6,3.9,-8.040935672514626e-06,4.5710267229254505e-06
2014-09-29,2.65,3.65,3.95,-9.893455098934554e-06,4.513888888888891e-06
2014-09-30,2.7,3.65,3.8,-8.258258258258254e-06,5.341880341880348e-06
2014-10-01,2.75,3.7,4.1,-9.999999999999996e-06,5.698005698005702e-06
2014-10-02,2.7,3.8,4.2,-1.1261261261261263e-05,6.8542568542568536e-06
2014-10-03,2.55,3.85,4.0,-1.1345852895148674e-05,8.633633633633632e-06
2014-10-04,2.6,3.7,4.0,-1.0802469135802469e-05,6.578947368421055e-06
2014-10-05,2.6,3.7,4.0,-1.0802469135802469e-05,6.578947368421055e-06
2014-10-06,2.65,3.85,4.15,-1.1415525114155253e-05,7.215007215007212e-06
2014-10-07,2.7,3.84,4.24,-1.1561561561561561e-05,6.695156695156695e-06
2014-10-08,2.7,3.55,3.7,-7.507507507507506e-06,4.629629629629631e-06
2014-10-09,2.7,3.48,3.88,-8.858858858858855e-06,4.131054131054135e-06
2014-10-10,2.7,3.51,3.91,-9.084084084084084e-06,4.344729344729342e-06
2014-10-11,2.55,3.4,3.8,-9.780907668231613e-06,3.968253968253972e-06
2014-10-12,2.6,3.5,3.75,-8.873456790123455e-06,5.116959064327489e-06
2014-10-13,2.5,3.47,3.62,-8.88888888888889e-06,6.240487062404876e-06
2014-10-14,2.45,3.47,3.87,-1.1433172302737516e-05,6.71296296296297e-06
2014-10-15,2.4,3.7,3.85,-1.184640522875817e-05,8.998435054773083e-06
2014-10-16,2.45,3.5,3.65,-9.66183574879227e-06,6.944444444444445e-06
2014-10-17,2.45,3.45,3.6,-9.259259259259257e-06,6.0882800608828e-06
2014-10-18,2.45,3.6,3.85,-1.127214170692431e-05,7.229832572298323e-06
2014-10-19,2.45,3.44,3.84,-1.1191626409017713e-05,6.012176560121762e-06
2014-10-20,2.4,3.4,3.55,-9.395424836601303e-06,6.651017214397499e-06
2014-10-21,2.6,3.45,3.85,-9.645061728395058e-06,4.751461988304099e-06
2014-10-22,2.55,3.45,3.85,-1.0172143974960875e-05,5.1851851851851875e-06
2014-10-23,2.55,3.45,3.85,-1.0172143974960875e-05,5.1851851851851875e-06
2014-10-24,2.45,3.4,3.55,-8.856682769726244e-06,6.1728395061728425e-06
2014-10-25,2.5,3.46,3.86,-1.079365079365079e-05,5.705705705705703e-06
2014-10-26,2.5,3.5,3.8,-1.0317460317460318e-05,6.006006006006007e-06
2014-10-27,2.45,3.5,3.86,-1.1352657004830913e-05,5.555555555555554e-06
2014-10-28,2.55,3.35,3.5,-7.433489827856027e-06,4.4444444444444425e-06
2014-10-29,2.55,3.41,3.81,-9.859154929577471e-06,5.330330330330331e-06
2014-10-30,2.5,3.35,3.75,-9.920634920634922e-06,5.3272450532724476e-06
2014-10-31,2.5,3.35,3.75,-9.920634920634922e-06,4.020467836257307e-06
2014-11-01,2.5,3.45,3.75,-9.920634920634922e-06,5.630630630630628e-06
2014-11-02,2.5,3.45,3.75,-9.920634920634922e-06,5.630630630630628e-06
2014-11-03,2.45,3.55,3.75,-1.046698872785829e-05,7.3302469135802455e-06
2014-11-04,2.57,3.62,3.82,-9.72611266728914e-06,6.262894193928676e-06
2014-11-05,2.65,3.62,3.92,-9.665144596651447e-06,5.555555555555554e-06
2014-11-06,2.65,3.73,3.93,-9.741248097412479e-06,6.7982456140350935e-06
2014-11-07,2.7,3.49,3.89,-8.933933933933935e-06,4.202279202279206e-06
2014-11-08,2.64,3.61,3.86,-9.310134310134302e-06,5.570023148148147e-06
2014-11-09,2.64,3.61,3.86,-9.310134310134302e-06,5.570023148148147e-06
2014-11-10,2.69,3.7,3.9,-9.108702198133095e-06,5.7840616966580965e-06
2014-11-11,2.7,3.5,3.9,-9.00900900900901e-06,4.273504273504276e-06
2014-11-12,2.75,3.56,3.96,-8.962962962962963e-06,4.289732770745434e-06
2014-11-13,2.7,3.5,3.9,-9.00900900900901e-06,4.273504273504276e-06
2014-11-14,2.68,3.5,3.9,-9.208937198067634e-06,4.43871706758305e-06
2014-11-15,2.62,3.6,3.8,-9.054634745242478e-06,5.671902268760909e-06
2014-11-16,2.62,3.6,3.8,-9.054634745242478e-06,5.671902268760909e-06
2014-11-17,2.65,3.65,3.85,-9.132420091324201e-06,5.772005772005774e-06
2014-11-18,2.68,3.46,3.86,-8.907004830917868e-06,4.15234822451317e-06
2014-11-19,2.71,3.45,3.85,-8.535489667565141e-06,3.83631713554987e-06
2014-11-20,2.7,3.44,3.84,-8.558558558558558e-06,3.846153846153845e-06
2014-11-21,2.7,3.44,3.84,-8.558558558558558e-06,3.846153846153845e-06
2014-11-22,2.65,3.42,3.82,-8.9041095890411e-06,4.112554112554111e-06
2014-11-23,2.65,3.55,3.75,-8.371385083713853e-06,5.0505050505050464e-06
2014-11-24,2.65,3.41,3.81,-8.828006088280068e-06,4.040404040404041e-06
